Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
1629,Portugal,"Named after the poppy that blooms in May in the Alentejo, this wine is juicy and fruity, with a light touch of tannins. It is all red berries, with an easygoing juicy character, Drink now.",Flor de Maio Mayflower,85,7.0,Alentejano,,,Roger Voss,@vossroger,Magnum Vinhos 2015 Flor de Maio Mayflower Red (Alentejano),Portuguese Red,Magnum Vinhos
32547,US,"Delicious drinkability is the hallmark of this Pinot Noir, which comes from the winery's vineyard in the Carneros District. The wine is dry and silky, with complex flavors of berries, cherries and spices, brightened with brisk acidity. Should hold and develop in the bottle over the next five years.",Estate Reserve,93,40.0,California,Napa Valley,Napa,,,Artesa 2009 Estate Reserve Pinot Noir (Napa Valley),Pinot Noir,Artesa
70896,Italy,"Poggio alle Mura, a special selection Brunello from Castello Banfi, exhibits depth, intensity and a very clean palette of aromas. There is forest berry, drying mineral, exotic spice and green curry leaf. The wine is firm and compact without being nervous or sharp.",Poggio alle Mura,90,,Tuscany,Brunello di Montalcino,,,,Castello Banfi 2003 Poggio alle Mura  (Brunello di Montalcino),Sangiovese Grosso,Castello Banfi
118300,Italy,"Shy when first opened, this wine reveals grapefruit and pineapple scents with a little air. The medium-bodied palate has a tangy quality, offering juicy peach and citrus flavors, accompanied by fresh acidity.",,89,27.0,Northeastern Italy,Collio,,Kerin O’Keefe,@kerinokeefe,Villa Russiz 2015 Sauvignon (Collio),Sauvignon,Villa Russiz
109429,Austria,"Earthiness, undergrowth and juicy wild strawberries tinged with wet oak leaf dominate the nose and palate of this exemplary wine. It is exquisitely silky and profound on the palate, with fleeting, gossamer tannins. With time, ripe red-cherry notions appear. The finish is complex and nuanced, with lovely earth, spice and fruit sensations.",Reserve Limited Edition,96,50.0,Wagram,,,Anne Krebiehl MW,@AnneInVino,Anton Bauer 2012 Reserve Limited Edition Pinot Noir (Wagram),Pinot Noir,Anton Bauer
121863,Spain,"With aromas of milk-chocolate-covered cherries and forced oak, this smells overtly sweet and candied. This feels choppy and juicy, with red fruit flavors and buttery oak in the background. It turns sweeter and more buttery on the finish, but doesn't offer much complexity.",Reserva Old Vine,83,15.0,Northern Spain,Cariñena,,Michael Schachner,@wineschach,Gabarda 2008 Reserva Old Vine Red (Cariñena),Grenache Blend,Gabarda
36947,Italy,"Enticing scents of woodland berry, new leather, blue flower and baking spice meld together in the glass. The focused yet full-bodied palate delivers raspberry, Marasca cherry, clove and a hint of dried herb. Velvety tannins and fresh acidity provide framework and balance. Drink 2021–2033.",Simposio,93,50.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Bel Colle 2013 Simposio  (Barolo),Nebbiolo,Bel Colle
5627,Spain,"A classy Sherry with full, attractive hazelnut and peanut oil aromas. The palate holds to that nuttiness while introducing maple and toffee flavors. Thick in the mouth but not the least bit sticky, so it has that proper oloroso feel in front of a nutty, long finish.",Gobernador Oloroso Seco,90,24.0,Andalucia,Jerez,,Michael Schachner,@wineschach,Hidalgo NV Gobernador Oloroso Seco Palomino (Jerez),Palomino,Hidalgo
75434,New Zealand,"An atypically lean, focused Marlborough Sauvignon Blanc, with the emphasis on minerality and leafy components rather than tropical fruit. Citrus, wet stones and tomato leaves make for a slightly austere impression, finishing crisp and clean.",,85,17.0,Marlborough,,,Joe Czerwinski,@JoeCz,Nautilus 2008 Sauvignon Blanc (Marlborough),Sauvignon Blanc,Nautilus
15496,US,"Golden in color, this wine opens with a decadent nose of baked apple and raisin bread, and the sweetness of vanilla oak. Full bodied and round on the palate, it balances the richness and concentration with lengthy acidity on the finish.",Estate Bottled,90,42.0,California,Chalk Hill,Sonoma,Virginie Boone,@vboone,Chalk Hill 2014 Estate Bottled Chardonnay (Chalk Hill),Chardonnay,Chalk Hill
131,France,"Attractive mid-gold color. Compelling layers of tangy citrus and stone fruit aromas with notes of honey and earthy minerality. Intense flavors of honey, tangy orange citrus, sweet peach and apricot that are both rich and juicy.  Crisp acidity provides a perfect balance for the slight sweetness on the finish. Taut and focused.",Gentil,91,20.0,Alsace,Alsace,,,,Dopff & Irion 2008 Gentil White (Alsace),Alsace white blend,Dopff & Irion
124331,Italy,"This tremendous wine is 100% Pinot Grigio, of which 50% was aged in new wood. It is rich and full-bodied, with complex layers of vanilla. It comes from low-yielding, old vines. Only 8,000 bottles were produced.",Ipso,91,18.0,Northeastern Italy,Friuli Venezia Giulia,,Roger Voss,@vossroger,Volpe Pasini 2001 Ipso Pinot Grigio (Friuli Venezia Giulia),Pinot Grigio,Volpe Pasini
60809,US,"Swathes of fresh tarragon lend a green, herbal tone to cassis and black plum flavors in this pretty wine. Penetrating, grippy tannins are jolting on the finish, underlining a tight, brisk finish.",,87,25.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Chateau Lafayette Reneau 2012 Cabernet Sauvignon (Finger Lakes),Cabernet Sauvignon,Chateau Lafayette Reneau
38226,Italy,"Here's a thick and sweet-smelling Orvieto Classico Superiore (a blend of Grechetto, Procanico and a small part of Chardonnay) that sports a deep golden color and opulent aromas of butterscotch, honey, apricot, exotic fruit and toasted nut. The wine is extremely soft and succulent in the mouth with long-lasting flavors of apricot and almond.",Pomaio Villa Monticelli,90,,Central Italy,Orvieto Classico Superiore,,,,Barberani 2006 Pomaio Villa Monticelli  (Orvieto Classico Superiore),White Blend,Barberani
64358,France,"Delicious while also young and textured, this wine comes from biodynamically grown grapes. It has a strong sense of minerality as well as intense citrus and green fruits. It's tight at the moment and needs to round out, so drink from 2018.",Le Pavé,90,,Loire Valley,Sancerre,,Roger Voss,@vossroger,Domaine Vacheron 2014 Le Pavé  (Sancerre),Sauvignon Blanc,Domaine Vacheron
24389,Italy,"This simple red opens with prune and baking spice scents that follow through to the round, accessible palate, along with blackberry jam and cut grass notes. Drink soon.",,86,20.0,Southern Italy,Irpinia,,Kerin O’Keefe,@kerinokeefe,Nativ 2015 Aglianico (Irpinia),Aglianico,Nativ
60609,Italy,"This bright Vermentino opens with an off-gold color and intense aromas of yellow fruit, cantaloupe and chestnut honey. There's a piquant hit of tangy acidity on the close.",Villa Solais,87,14.0,Sicily & Sardinia,Vermentino di Sardegna,,,,Cantina Santadi 2009 Villa Solais  (Vermentino di Sardegna),Vermentino,Cantina Santadi
32690,Argentina,"White fruit aromas are as expected and clean, with no faux oak, weight or interference. The palate is round but nicely acidic, with cutting texture and sweet, lightly creamy flavors of sweet peach, apple and butter. Turns slightly oaky late, with butterscotch and spice.",Reserve,87,19.0,Mendoza Province,Uco Valley,,Michael Schachner,@wineschach,Salentein 2010 Reserve Chardonnay (Uco Valley),Chardonnay,Salentein
85892,US,"A very fine Cabernet, blended with some Petit Verdot which seems to add body and perfume, but it's quite young, and needs some time to resolve its issues. Right now the tannins, dusty as they are, dominate, and the blackberry and cherry flavors are all jam. Should develop healthily for 6–8 years.",,89,50.0,California,Rutherford,Napa,,,Riboli 2007 Cabernet Sauvignon (Rutherford),Cabernet Sauvignon,Riboli
96444,Chile,"Spicy, dry and leafy aromas control the lightweight bouquet. The palate on this wine feels dry and raw, while a buttery oak note supports the herbal, spicy and brambly flavors and the fiery, short finish.",Reserve,84,12.0,Maipo Valley,,,Michael Schachner,@wineschach,Tres Palacios 2010 Reserve Carmenère (Maipo Valley),Carmenère,Tres Palacios
120327,US,"This is a delicious rendition of the annual Claret blend. It includes all five Bordeaux grapes, and displays a generous burst of berries and cherries, followed with a swish of chocolate. The wine delivers the goods, mixing in darker fruits, coffee and licorice streaks, winding into a lightly herbal, tannic finish.",,89,20.0,Washington,Horse Heaven Hills,Columbia Valley,Paul Gregutt,@paulgwine ,Robert Karl 2008 Claret (Horse Heaven Hills),Claret,Robert Karl
73680,Spain,"The people at Hidalgo in Sanlúcar have taken dry Manzanilla and have let it age until it has turned golden and mature. The bouquet is full of exotic oils, nuts and some horsehide. In the mouth, it's a touch salty and astringent, but there are buttery, sweet undertones and great focus. And on the back end the pure flavor of mushroom and almonds is uncanny. Sleek, acidic and likely perfect with lobster or shrimp bisque.",Pastrana Manzanilla Pasada,92,18.0,Andalucia,Jerez,,Michael Schachner,@wineschach,Vinícola Hidalgo NV Pastrana Manzanilla Pasada Sherry (Jerez),Sherry,Vinícola Hidalgo
56060,US,"This is half Syrah (from Chandler Reach) and half Cabernet Sauvignon (from Stillwater Creek), aged in 100% new French oak. The plush fruits are ripe and well-matched, and there are nuanced highlights of herb, leaf, bark and beet root. The tannins are tight and stiff, so some extra breathing time is a good idea.",Double Vision Red,88,45.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Woodinville Wine Cellars 2010 Double Vision Red Syrah-Cabernet Sauvignon (Columbia Valley (WA)),Syrah-Cabernet Sauvignon,Woodinville Wine Cellars
72737,Australia,"Made in an elegant, filigreed style, this wine delivers understated hints of smoke, pear and melon. Given time in the glass, some peach notes emerge. Pleasantly plump on the midpalate, the flavors and textures tighten on the crisp finish.",Finisterre,90,33.0,Western Australia,Margaret River,,Joe Czerwinski,@JoeCz,Robert Oatley 2013 Finisterre Chardonnay (Margaret River),Chardonnay,Robert Oatley
79656,France,"Owned by négociant firm Antoine Moueix, this property on the plateau of Saint-Emilion, has produced a ripe and balanced vintage in 2014. The oak aging has enhanced the richness of the wine with its balanced tannins and black-currant fruits. It will age well and be ready to drink from 2021.",,91,70.0,Bordeaux,Saint-Émilion,,Roger Voss,@vossroger,Château Capet-Guillier 2014  Saint-Émilion,Bordeaux-style Red Blend,Château Capet-Guillier
985,Argentina,"Coconut and dill aromas rise from the nose, and they are surrounded by berry, cassis and floral scents. The palate is tight, honest and a little hard, with middle-of-the-road berry flavors tinged with herbs. There's size and power to this wine, but also balance. Compared to previous years, it's a little less generous but still a good way to go.",Reserve Las Barrancas Vineyards,88,20.0,Mendoza Province,Mendoza,,Michael Schachner,@wineschach,Pascual Toso 2007 Reserve Las Barrancas Vineyards Cabernet Sauvignon (Mendoza),Cabernet Sauvignon,Pascual Toso
57959,US,"Ripe aromas of passionfruit, ruby red grapefruit and a juicy grass element show on the nose of this wine by Andres Ibarra and Caren Rideau. That ripeness tightens on the palate, with Granny Smith apple skins, yellow grapefruit juice and pressed green apples.",,87,24.0,California,Santa Ynez Valley,Central Coast,Matt Kettmann,@mattkettmann,Ibarra 2013 Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,Ibarra
46548,Italy,Here's an enjoyable Soave from one of the Veneto's most renowned Amarone producers. It shows a pretty fragrance of white spring flowers and melon while the palate boasts juicy cantaloup and pear. It finishes fresh and crisp.,,87,17.0,Veneto,Soave,,Kerin O’Keefe,@kerinokeefe,Allegrini 2012  Soave,White Blend,Allegrini
64906,Portugal,"This is a blend of Alvarinho and Trajadura, a lively, fruity wine that has just a hint of a prickle on the tongue. It has apple and grapefruit flavors that are fresh and deliciously crisp. The wine is ready to drink.",Torre de Menagem Escolha,88,12.0,Vinho Verde,,,Roger Voss,@vossroger,Quintas de Melgaço 2015 Torre de Menagem Escolha White (Vinho Verde),Portuguese White,Quintas de Melgaço
110438,Italy,"Aromas of blue flower, dark berry, scorched earth and a whiff of oak spices come together in the glass. The palate offers dried cherry, game, ground pepper, toast and espresso alongside grippy, drying tannins.",San Giuseppe,88,16.0,Tuscany,Morellino di Scansano,,Kerin O’Keefe,@kerinokeefe,Fattoria Mantellassi 2012 San Giuseppe  (Morellino di Scansano),Red Blend,Fattoria Mantellassi
42022,US,"Rhône specialist Donelan ventures into Burgundian territory with this Pinot Noir, with good results. The grapes were grown in the wild Fort Ross area, and the wine shows typical cool-climate acidity and a feral quality to the wild berry, cherry and spice flavors. A fascinating wine that should develop over the next eight years.",Two Brothers,93,45.0,California,Sonoma Coast,Sonoma,,,Donelan 2009 Two Brothers Pinot Noir (Sonoma Coast),Pinot Noir,Donelan
67709,US,"This 100% Grenache is young and grapy, flavorful and forward. This has more muscle and depth than might be expected from such young vines. There is a strong streak of grapefruit/ pineapple citrus that elevates and adds some nervous energy to the finish.",Stillwater Creek Vineyard,90,45.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Darby 2008 Stillwater Creek Vineyard Grenache (Columbia Valley (WA)),Grenache,Darby
45726,Spain,"Apple, citrus, lemon-lime and yeasty aromas lead to a composed palate. This tastes dry, peppery and like ripe yellow apples. A comported, mildly tangy finish doesn't overwhelm.",Reserva,90,25.0,Catalonia,Cava,,Michael Schachner,@wineschach,Agustí Torelló Mata 2012 Reserva Sparkling (Cava),Sparkling Blend,Agustí Torelló Mata
89580,France,"Ripe wine with light acidity and flavors of red currants, caramel and spice. There is a full-bodied feel to the finish.",,85,,Provence,Côtes de Provence,,Roger Voss,@vossroger,Domaine du Jas d'Esclans 2010 Rosé (Côtes de Provence),Rosé,Domaine du Jas d'Esclans
69207,US,"Shows everything great about its vintage and terroir. It's a strong, young Pinot Noir, rich in tannins and dense in almost jammy blackberries, cherries and chocolaty cola that are delicious in and of themselves. As good as it is, this is a wine that wants some time to integrate and mellow. Give it until 2011, if you can.",Bien Nacido Vineyard,93,40.0,California,Santa Maria Valley,Central Coast,,,Byron 2007 Bien Nacido Vineyard Pinot Noir (Santa Maria Valley),Pinot Noir,Byron
94212,Italy,"Powerfully built with nice depth, this is loaded with succulent black cherry sensations layered with underbrush, tobacco, licorice, black pepper, clove and mocha accents. The palate is balanced by firm, velvety tannins and fresh acidity. Hold for complexity. Drink 2016–2026.",Poggio Sant'Enrico,92,70.0,Tuscany,Vino Nobile di Montepulciano,,Kerin O’Keefe,@kerinokeefe,Carpineto 2006 Poggio Sant'Enrico  (Vino Nobile di Montepulciano),Sangiovese,Carpineto
123301,Argentina,"Wiry plum and raspberry aromas are jumpy and a touch candied. This feels bulky and grapy, with an obtuse body. Salty lightly herbal plum and berry flavors end with a touch of heat along with herbal leftovers.",Serie A,87,15.0,Mendoza Province,Valle de Uco,,Michael Schachner,@wineschach,Zuccardi 2013 Serie A Cabernet Sauvignon (Valle de Uco),Cabernet Sauvignon,Zuccardi
49465,US,"The addition of 5% Merlot softens this wine, a lovely representation of the wild mountain appellation from a vineyard 2,000-feet up. Juicy and layered, the wine shows restraint and elegance amidst a woodsy forest component of lean, tart fruit and cocoa powder.",Le Roi Soleil,92,90.0,California,Mount Veeder,Napa,Virginie Boone,@vboone,Y Rousseau 2013 Le Roi Soleil Cabernet Sauvignon (Mount Veeder),Cabernet Sauvignon,Y Rousseau
24707,Chile,"A deep, dark Syrah with cola, spice, pepper, cedar and olive notes to go with more familiar blackberry and mocha. The palate is deep and pure, with juicy acidity pushing herbal berry and layered spice flavors. Has good flow and feel, and overall it strikes the right chords.",Single Vineyard,90,21.0,Aconcagua Valley,,,Michael Schachner,@wineschach,Errazuriz 2008 Single Vineyard Syrah (Aconcagua Valley),Syrah,Errazuriz
111047,Italy,"This Tuscan expression of Viognier doesn't show the intense floral aromas you usually find in this fragrant grape variety. Instead, you get layers of citrus, pear and white peach.",Vento Teso,87,23.0,Tuscany,Toscana,,,,Terre di Talamo 2010 Vento Teso Viognier (Toscana),Viognier,Terre di Talamo
26433,France,"This wine comes from a vineyard surrounded by Grand Crus. It delivers a huge, smoky palate that is firm with tannins and dense with structure and fruit. The wine is rich, still shot through with the freshness of the vintage. Black fruits are balanced by the dry core of the wine. It will age well, and should not be drunk before 2022.",Aux Combottes Premier Cru,94,115.0,Burgundy,Gevrey-Chambertin,,Roger Voss,@vossroger,Nicolas Potel 2014 Aux Combottes Premier Cru  (Gevrey-Chambertin),Pinot Noir,Nicolas Potel
62380,France,"The wood is too much for the fruit with this wine. At this stage in its development, there is a bitter, high toast character that dominates the white fruits. Underneath all this toast, there are hints of fresh apples and cream flavors. Give it at least a year.",Clos Saint Jean Premier Cru,89,80.0,Burgundy,Chassagne-Montrachet,,Roger Voss,@vossroger,Michel Picard 2006 Clos Saint Jean Premier Cru  (Chassagne-Montrachet),Chardonnay,Michel Picard
103890,Greece,"Honey, lemon and an herbal spin on the nose give this wine a distinctive start. Flavors of clean, zesty citrus and a spin of ripe melon add to the elegance. Easy to drink but elegant.",Demestica White,88,13.0,Peloponnese,,,Susan Kostrzewa,@suskostrzewa,Achaia Clauss 2015 Demestica White Moschofilero (Peloponnese),Moschofilero,Achaia Clauss
113503,Italy,"This sparkling blend of Glera, Chardonnay and Moscato with other grapes bursts open with friendly and straightforward momentum. It delivers bright aromas of peach, honey and white flower followed by soft, creamy foam.",Private Cuvée Brut,86,12.0,Veneto,Veneto,,,,Zardetto NV Private Cuvée Brut Sparkling (Veneto),Sparkling Blend,Zardetto
24120,US,"A problematic wine. It's too tannic and closed to enjoy now, and the fruit flavor may not be powerful enough to withstand aging. Then there's the sweaty taste that provides a jarring note, and may be tamping down the fruit.",,85,90.0,California,Howell Mountain,Napa,,,Pine Ridge 2005 Cabernet Sauvignon (Howell Mountain),Cabernet Sauvignon,Pine Ridge
3091,Italy,"This is a smooth and rich Amarone with equal parts jammy fruit set against a smokey oak component. The wine slides nicely over the palate with a lavish, velvety texture and imparts more oak spice and mesquite on the close.",Capitel de' Roari,88,35.0,Veneto,Amarone della Valpolicella Classico,,,,Luigi Righetti 2006 Capitel de' Roari  (Amarone della Valpolicella Classico),"Corvina, Rondinella, Molinara",Luigi Righetti
65611,Italy,"This beautiful Amarone has intense and earthy fragrances of tobacco leaf, plum, licorice and raisin. The opulent palate delivers concentrated black cherry extract, fig, nutmeg and almond flavors. Its big and round but also has depth and complexity.",Riserva Fondatori,93,80.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Fabiano 2007 Riserva Fondatori  (Amarone della Valpolicella Classico),Red Blend,Fabiano
85978,France,"From organic grapes, this is a soft, red-fruited wine. The tang of acidity is well balanced by the full fruit character. It's ripe and attractively structured.",Perle de Margüi,88,22.0,Provence,Coteaux Varois,,Roger Voss,@vossroger,Château Margüi 2011 Perle de Margüi Rosé (Coteaux Varois),Rosé,Château Margüi
47390,France,"From one of the small wine areas close to Chablis, this delicious, steely, crisp wine has fine acidity and a tight texture. It's cool, fresh and refreshing with a light, dancing aftertaste.",Vézelay,87,20.0,Burgundy,Chablis,,Roger Voss,@vossroger,Simonnet-Febvre 2012 Vézelay  (Chablis),Chardonnay,Simonnet-Febvre
122045,Chile,"Classic Cabernet aromas of cassis and boysenberry are steady on the nose. This is plush and mouthfilling, with good overall balance. Flavors of herbs, olive, chocolate, baking spices and blackberry are bright, healthy and end with notes of additional spices and herbs.",Vieilles Vignes,90,21.0,Rapel Valley,,,Michael Schachner,@wineschach,Château Los Boldos 2013 Vieilles Vignes Cabernet Sauvignon (Rapel Valley),Cabernet Sauvignon,Château Los Boldos
2182,US,"Don't let the playful label fool you, this is an impressive, dry wine. Big, very ripe and fruity, it also has a good grippy texture due to firm tannins and acidity that make it appetizing. The color is quite dark, and the black cherry, blackberry and raspberry flavors run deep.",Ryker Red; Pilot Ridge Vineyard; Estate Grown,90,25.0,California,El Dorado,Sierra Foothills,Jim Gordon,@gordone_cellars,Hart 2 Hart 2014 Ryker Red; Pilot Ridge Vineyard; Estate Grown Red (El Dorado),Bordeaux-style Red Blend,Hart 2 Hart
50658,Spain,"Fresh apple, lime and minerally aromas come with leesy complexity and bread notes. This feels layered and classy, with yeasty flavors of baked apple and vanilla. Bready, toasty finishing notes are centered by a dusting of white pepper.",Berta Bouzy Extra Brut,90,28.0,Catalonia,Cava,,Michael Schachner,@wineschach,Mont-Ferrant 2008 Berta Bouzy Extra Brut Sparkling (Cava),Sparkling Blend,Mont-Ferrant
84677,US,"Bright in acidity, and powerful in flavor, this Chard oozes ripe pineapple, green apple, mineral, honeysuckle and spicy flavors. Totally dry, it's a little tight, and could develop some bottle complexity in a few years. Nice with Asian fare.",El Jabali Vineyard,88,33.0,California,Sta. Rita Hills,Central Coast,,,Alma Rosa 2006 El Jabali Vineyard Chardonnay (Sta. Rita Hills),Chardonnay,Alma Rosa
36672,US,"This must-have wine from the producer is always fun, a celebration of bright, juicy acidity and softly rendered dried lavender. Seamless on the palate, it will please fans of the variety and bring new ones into the fold, alluring in its smoky leather, white pepper and depth of blackberry.",Black Chicken,92,46.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Robert Biale 2014 Black Chicken Zinfandel (Napa Valley),Zinfandel,Robert Biale
117315,Spain,"Decent in initial mouthfeel, things quickly turn hot and fiery, while the finish simmers with weedy, peppery flavors.",,80,11.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Gran Familia 2011  Rioja,Tempranillo Blend,Gran Familia
12489,US,"Cranberry, spice and fresh herb give this peppery Pinot plenty of flavor interest. Definitely on the earthy and herbal side, this juicy wine is a good go-to bottle for everyday drinking.",,86,17.0,Oregon,Oregon,Oregon Other,Paul Gregutt,@paulgwine ,Kings Ridge 2010 Pinot Noir (Oregon),Pinot Noir,Kings Ridge
114853,US,"This is a Merlot-Cabernet blend from St. Helena and Oakville. It's pretty good, dry and rich in black currants, cherries and oak. The tannins are stronger than on your average gooey cult Cab, with a peppery astringency suggesting modest aging. Try after 2008.",Grace,91,55.0,California,Napa Valley,Napa,,,Pacific Ridge 2004 Grace Red (Napa Valley),Bordeaux-style Red Blend,Pacific Ridge
68912,US,"The aromas of citrus peel, stone fruit and soda water are elusive on this wine, while the palate brings dry flavors with a fleshy feel. Some interesting things are going on but they don't come together.",Olsen Vineyard,86,20.0,Washington,Yakima Valley,Columbia Valley,Sean P. Sullivan,@wawinereport,Two Vintners 2014 Olsen Vineyard Roussanne (Yakima Valley),Roussanne,Two Vintners
50970,Austria,"Full of bright acidity, this is a crisp wine, with a taut texture and flavors of red plum and orange. This is a good quaffer with summer food. Screwcap.",Lust & Laune,85,13.0,Niederösterreich,,,Roger Voss,@vossroger,Zull 2011 Lust & Laune Rosé (Niederösterreich),Rosé,Zull
7729,France,"A blend that is 50-50 Merlot and Cabernet Sauvignon has produced a ripe, juicy and fruity wine, typical of the vintage. There is a crisp edge as well as firmer tannins and signs of the wood aging that will integrate as the wine matures. Drink this attractive wine from 2019.",,88,,Bordeaux,Haut-Médoc,,Roger Voss,@vossroger,Château Moulin de Blanchon 2014  Haut-Médoc,Bordeaux-style Red Blend,Château Moulin de Blanchon
98546,France,"This wine is chunky and firm, and its lively red fruit brings freshness. With its dry core and touch of toast on the finish, this could age for a couple of years.",,88,55.0,Burgundy,Nuits-St.-Georges,,Roger Voss,@vossroger,Jaffelin 2010  Nuits-St.-Georges,Pinot Noir,Jaffelin
79379,Italy,"This opens with aromas of red berry, baking spice, violet, tobacco and a funky whiff of game. The smooth palate delivers dried cherry, raspberry jam, cocoa and carob accompanied by velvety tannins.",Pietra Sacra Rosso Riserva,90,90.0,Sicily & Sardinia,Erice,,Kerin O’Keefe,@kerinokeefe,Fazio 2008 Pietra Sacra Rosso Riserva Nero d'Avola (Erice),Nero d'Avola,Fazio
7329,US,"There's a lack of balance, with thin, slightly bitter fruit overriding any complexity that may have been achieved with more oak. This is not offensive, it just lacks character.",,81,16.0,New York,Finger Lakes,Finger Lakes,Susan Kostrzewa,@suskostrzewa,Damiani 2006 Chardonnay (Finger Lakes),Chardonnay,Damiani
28320,Greece,"This 100% Mavroudi, a regional red wine of Thrace, has an expressive, red-fruit nose with warm hints of vanilla and smoky spice. Grown in northeastern Greece on an ancient site overlooking the Aegean Sea, this is smooth and velvety with rich, spicy flavors and a lingering finish. Its texture and complexity lends it to pairings with more opulent dishes like rack of lamb and beef stew, but alternately, consider its Mediterranean roots and sip alongside a plate of spicy black olives or a Greek salad.",Maronia Vineyard,87,12.0,Thraki,,,Susan Kostrzewa,@suskostrzewa,Tsantali 2003 Maronia Vineyard Mavroudi (Thraki),Mavroudi,Tsantali
100512,Italy,"This opens with aromas of underbrush, tobacco, espresso and stewed prune. The full-bodied palate offers sour cherry, raisin, licorice and ground pepper alongside fine-grained but rather evolved tannins. It has seen fresher days so drink soon.",Vigna Sant'Angelo,88,45.0,Central Italy,Montepulciano d'Abruzzo Colline Teramane,,Kerin O’Keefe,@kerinokeefe,Valori 2009 Vigna Sant'Angelo  (Montepulciano d'Abruzzo Colline Teramane),Montepulciano,Valori
101472,Italy,"This organic, Sangiovese-based rosato opens with subtle tones of raspberry and citrus. The palate has a slender feel.",Rosa di Fonterenza,83,19.0,Tuscany,Toscana,,,,Fonterenza 2011 Rosa di Fonterenza Rosato (Toscana),Rosato,Fonterenza
57750,France,"90-92. Barrel sample. This is a light and fruity wine, with prominent wood. It has a crisp texture that's very bright, with some weight showing on the finish.",Barrel Sample,91,,Bordeaux,Graves,,Roger Voss,@vossroger,Château de Chantegrive 2011 Barrel Sample  (Graves),Bordeaux-style White Blend,Château de Chantegrive
105652,France,"On the south bank of the River Serein, Sécher is one of the lesser known Premier Crus. This is a cool, crisp wine, emphasizing both green fruits and an underlying buttery touch. Beautifully integrated acidity frames the wine.",Domaine Drouhin-Vaudon Sécher Premier Cru,92,38.0,Burgundy,Chablis,,Roger Voss,@vossroger,Joseph Drouhin 2008 Domaine Drouhin-Vaudon Sécher Premier Cru  (Chablis),Chardonnay,Joseph Drouhin
53584,France,"Produced close to Fronsac, this Merlot-based wine has rich fruits and a warm, rounded character. A touch of bitterness and dark chocolate from extraction mar this otherwise ripe and fruity wine. Drink from 2016.",,85,30.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Saint-Michel 2012  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Saint-Michel
39708,Spain,"Leathery berry aromas are full but young and rudimentary. This feels jumpy and acidic, but that also provides definition and balance to an otherwise ripe young wine. Flavors of black fruits and citric tang play off each other, while the finish deals grippy tannins and black-fruit flavors.",Tinto Roble,87,16.0,Northern Spain,Ribera del Duero,,Michael Schachner,@wineschach,Viña Mayor 2011 Tinto Roble  (Ribera del Duero),Tempranillo,Viña Mayor
119986,US,"Dark yellow-hay in color, this is a waxy, sumptuous and full-bodied white, not for everyone in its touch of barrel reduction and whiff of petrol that saves itself by releasing subtle waves of melon on the palate.",Eau de Tony,90,40.0,California,Napa Valley,Napa,Virginie Boone,@vboone,VGS Chateau Potelle 2015 Eau de Tony Sauvignon Blanc (Napa Valley),Sauvignon Blanc,VGS Chateau Potelle
12829,Italy,"Menthol, worn leather, moist earth, black plum and a whiff of Oriental spice aromas lift out of the glass. The taut, rather lean palate shows raw cherry, orange zest, mocha and white pepper alongside austere, fine-grained tannins and nervous acidity.",Riserva,88,29.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castello di Monterinaldi 2013 Riserva  (Chianti Classico),Red Blend,Castello di Monterinaldi
50798,France,"Mushroom aromas indicate a wine that is now mature. It's light, textured with hints of green herbs as well as tannins that are now dry. Not for aging, drink now.",,86,60.0,Bordeaux,Graves,,Roger Voss,@vossroger,Château du Grand Bos 2005  Graves,Bordeaux-style Red Blend,Château du Grand Bos
106320,France,"This wine has a firm structure as well as plenty of fruit. The wine's acidity, crisp red-currant fruit and bright character are balanced by the firm, smoky and dry tannins. Give this structure time to soften and fill out into a ripe wine. Drink from 2019.",Château de Saint Lager,88,16.0,Beaujolais,Brouilly,,Roger Voss,@vossroger,Château de Pizay 2016 Château de Saint Lager  (Brouilly),Gamay,Château de Pizay
124874,US,"Cabernet Franc makes up half this wine, with the balance Cabernet Sauvignon (33%) and Merlot. Plum, blueberry, blackberry and baking-spice aromas lead to a fruit-filled palate with light barrel accents throughout.",Daily Double,88,36.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Love That Red 2014 Daily Double Red (Columbia Valley (WA)),Bordeaux-style Red Blend,Love That Red
